id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2417493853.0,308.0,53.0,12.0,1463.0,6.300000000000001,36.04,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX']","[91, 94, 95, 216]",True,360107.0,41.895,57.324000000000005,,,,,,,,,,,,,Portimonense,Sporting
2417493791.0,593.0,53.0,15.0,296.0,63.315,8.568,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,109474.0,68.04,19.244000000000003,,,,,,,,,,47.0,Ricardo Esgaio,False,Portimonense,Sporting
2417493841.0,594.0,53.0,17.0,296.0,68.14500000000001,19.448000000000004,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,322774.0,58.589999999999996,34.884,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
,,53.0,17.0,,58.589999999999996,34.884,,,Carry,,,,,395992.0,63.42,39.508,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417493865.0,595.0,53.0,20.0,296.0,63.42,39.508,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 120, 29, 36, 37, 217, 218]",True,395992.0,75.17999999999999,55.556000000000004,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417493893.0,309.0,53.0,21.0,1463.0,25.095,4.42,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,302332.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417493979.0,310.0,53.0,23.0,1463.0,24.990000000000002,3.5360000000000005,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Length', 'Longball', 'StandingSave', 'PassEndX', 'Angle']","[91, 120, 128, 36, 37, 217, 218]",True,302332.0,82.32000000000001,11.696,,,,,,,,,,,,True,Portimonense,Sporting
2417494001.0,596.0,53.0,26.0,296.0,23.52,57.25600000000001,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,395992.0,,,,,,,,,,,,25.0,Gonçalo Inácio,,Portimonense,Sporting
2417494051.0,313.0,53.0,27.0,1463.0,81.48,10.744000000000002,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,130506.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417494037.0,597.0,53.0,30.0,296.0,21.0,58.276,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,395992.0,,,,,,,,,,,,25.0,Gonçalo Inácio,,Portimonense,Sporting
2417494059.0,598.0,53.0,30.0,296.0,21.0,58.276,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,395992.0,9.870000000000001,35.428000000000004,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,53.0,30.0,,9.870000000000001,35.428000000000004,,,Carry,,,,,23285.0,14.490000000000002,35.904,,,,,,,,,,1.0,Antonio Adán,False,Portimonense,Sporting
2417494123.0,599.0,53.0,35.0,296.0,14.490000000000002,35.904,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 117, 127, 36, 38, 216, 218]",True,23285.0,48.825,8.5,,,,,,,,,,1.0,Antonio Adán,False,Portimonense,Sporting
,,53.0,35.0,,48.825,8.5,,,Carry,,,,,109474.0,70.665,13.260000000000002,,,,,,,,,,47.0,Ricardo Esgaio,True,Portimonense,Sporting
2417494139.0,600.0,53.0,42.0,296.0,70.665,13.260000000000002,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'Longball', 'PassEndY', 'Length', 'StandingSave']","[91, 120, 128, 36, 38, 217, 218]",True,109474.0,105.0,4.6240000000000006,,,,,,,,,,47.0,Ricardo Esgaio,True,Portimonense,Sporting
2417494395.0,315.0,54.0,9.0,1463.0,3.8850000000000002,31.552,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Zone', 'Longball', 'MissHigh', 'PassEndY', 'Chipped', 'GoalKick', 'Length']","[91, 120, 124, 128, 36, 38, 216, 218]",True,310029.0,64.47,20.332,,,,,,,,,,,,True,Portimonense,Sporting
2417494429.0,602.0,54.0,12.0,296.0,41.160000000000004,49.57200000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'HeadPass', 'Zone', 'Length']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,395992.0,54.6,50.864000000000004,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417494433.0,603.0,54.0,13.0,296.0,54.6,50.864000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,394933.0,,,,,,,,,,,,8.0,Matheus Nunes,,Portimonense,Sporting
2417500007.0,700.0,54.0,15.0,296.0,54.705000000000005,58.14000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 38, 216, 218]",True,296364.0,54.705000000000005,54.128,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417494437.0,604.0,54.0,15.0,296.0,54.6,50.864000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,394933.0,,,,,,,,,,,,8.0,Matheus Nunes,,Portimonense,Sporting
,,54.0,15.0,,54.705000000000005,54.128,,,Carry,,,,,394933.0,54.6,50.864000000000004,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417494503.0,317.0,54.0,16.0,1463.0,31.290000000000003,17.0,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,360107.0,10.08,33.592,,,,,,,,,,,,False,Portimonense,Sporting
2417494523.0,318.0,54.0,21.0,1463.0,5.04,35.292,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,310029.0,36.12,28.492,,,,,,,,,,,,True,Portimonense,Sporting
2417494531.0,319.0,54.0,23.0,1463.0,36.225,28.424,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,422208.0,47.88,30.872,,,,,,,,,,,,False,Portimonense,Sporting
2417494561.0,320.0,54.0,26.0,1463.0,47.98500000000001,30.872,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Longball', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,345275.0,82.84500000000001,7.072000000000001,,,,,,,,,,,,True,Portimonense,Sporting
2417494587.0,322.0,54.0,30.0,1463.0,84.84,10.948000000000002,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,308886.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417494581.0,605.0,54.0,30.0,296.0,20.16,57.05200000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,296364.0,,,,,,,,,,,,11.0,Nuno Santos,,Portimonense,Sporting
2417494613.0,323.0,54.0,32.0,1463.0,89.14500000000001,18.700000000000003,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['IntentionalAssist', 'ShotAssist', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,308886.0,101.745,20.128000000000004,,,,,,,,,,,,False,Portimonense,Sporting
2417494617.0,324.0,54.0,34.0,1463.0,100.80000000000001,19.856,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['GoalMouthY', 'BlockedX', 'DeepBoxRight', 'Blocked', 'GoalMouthZ', 'Zone', 'BlockedY', 'IntentionalAssist', 'RightFoot', 'RelatedEventId', 'LowRight', 'OppositeRelatedEvent', 'StandingSave', 'Assisted', 'RegularPlay']","[91, 10, 1, 3, 11, 12]",True,130506.0,,,323.0,308886.0,96.7,31.9,19.0,45.4,True,,,,,,Portimonense,Sporting
2417494615.0,606.0,54.0,34.0,296.0,5.775,47.19200000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Zone', 'OutfielderBlock']","[91, 58]",True,71268.0,,,,,,,,,,,,4.0,Sebastián Coates,,Portimonense,Sporting
2417494633.0,607.0,54.0,36.0,296.0,7.5600000000000005,64.668,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,296364.0,,,,,,,,,,,,11.0,Nuno Santos,,Portimonense,Sporting
,,54.0,36.0,,7.5600000000000005,64.668,,,Carry,,,,,296364.0,7.9799999999999995,66.23200000000001,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417494685.0,608.0,54.0,38.0,296.0,7.9799999999999995,66.23200000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,296364.0,27.825000000000003,64.396,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417494743.0,609.0,54.0,41.0,296.0,26.46,64.464,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,344378.0,30.765,45.696000000000005,,,,,,,,,,28.0,Pote,False,Portimonense,Sporting
,,54.0,41.0,,30.765,45.696000000000005,,,Carry,,,,,322774.0,54.81,30.736000000000004,,,,,,,,,,6.0,João Palhinha,True,Portimonense,Sporting
2417494755.0,610.0,54.0,48.0,296.0,54.81,30.736000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,322774.0,67.935,15.028000000000002,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417494763.0,611.0,54.0,49.0,296.0,67.935,15.028000000000002,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,279177.0,,,,,,,,,,,,23.0,Marcus Edwards,,Portimonense,Sporting
2417494799.0,325.0,54.0,52.0,1463.0,27.615000000000002,62.628,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,108374.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417494841.0,327.0,54.0,53.0,1463.0,35.07,64.12400000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'Foul']","[91, 63]",True,108374.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417494845.0,612.0,54.0,53.0,296.0,69.92999999999999,3.8760000000000003,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Defensive', 'Foul', 'StandingSave', 'Zone', 'OppositeRelatedEvent']",[64],False,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Portimonense,Sporting
2417495061.0,613.0,55.0,18.0,296.0,0.0,0.0,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'RelatedEventId', 'PlayerPosition']",[214],False,344378.0,,,614.0,94868.0,,,,,,,,28.0,Pote,,Portimonense,Sporting
2417495063.0,614.0,55.0,18.0,296.0,0.0,0.0,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['JerseyNumber', 'PlayerPosition', 'FormationSlot', 'RelatedEventId']",[213],False,94868.0,,,613.0,344378.0,,,,,,,,17.0,Pablo Sarabia,,Portimonense,Sporting
2417495151.0,615.0,55.0,28.0,296.0,0.0,0.0,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'RelatedEventId', 'PlayerPosition']",[214],False,322774.0,,,616.0,408962.0,,,,,,,,6.0,João Palhinha,,Portimonense,Sporting
2417495153.0,616.0,55.0,28.0,296.0,0.0,0.0,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['RelatedEventId', 'PlayerPosition', 'FormationSlot', 'JerseyNumber']",[213],False,408962.0,,,615.0,322774.0,,,,,,,,15.0,Manuel Ugarte,,Portimonense,Sporting
2417495307.0,328.0,55.0,39.0,1463.0,32.865,65.28,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['FreekickTaken', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 132, 35, 38, 215, 218]",True,422207.0,13.755,45.220000000000006,,,,,,,,,,,,False,Portimonense,Sporting
2417495345.0,329.0,55.0,44.0,1463.0,15.120000000000001,42.024,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Longball', 'Chipped', 'Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,310029.0,47.25,0.0,,,,,,,,,,,,False,Portimonense,Sporting
2417495459.0,618.0,55.0,50.0,296.0,58.17,68.0,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'ThrowIn', 'PassEndY', 'Length', 'Angle']","[91, 212, 35, 38, 216]",True,296364.0,42.945,60.31600000000001,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
,,55.0,50.0,,42.945,60.31600000000001,,,Carry,,,,,395992.0,46.410000000000004,58.276,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417495549.0,619.0,55.0,58.0,296.0,46.410000000000004,58.276,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,395992.0,35.49,41.208000000000006,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,55.0,58.0,,35.49,41.208000000000006,,,Carry,,,,,71268.0,35.910000000000004,43.996,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417495575.0,620.0,56.0,0.0,296.0,35.910000000000004,43.996,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'Longball']","[91, 117, 127, 36, 38, 216, 218]",True,71268.0,47.98500000000001,4.828,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
,,56.0,0.0,,47.98500000000001,4.828,,,Carry,,,,,109474.0,57.75,2.9920000000000004,,,,,,,,,,47.0,Ricardo Esgaio,True,Portimonense,Sporting
2417503297.0,798.0,56.0,4.0,296.0,57.75,2.9920000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,109474.0,79.905,1.7000000000000002,,,,,,,,,,47.0,Ricardo Esgaio,True,Portimonense,Sporting
,,56.0,4.0,,79.905,1.7000000000000002,,,Carry,,,,,362352.0,72.24,3.74,,,,,,,,,,24.0,Pedro Porro,False,Portimonense,Sporting
2417495587.0,621.0,56.0,6.0,296.0,72.24,3.74,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Cross', 'Chipped', 'Angle', 'RightFoot', 'Zone']","[91, 137, 124, 126, 36, 37, 217, 218]",True,362352.0,90.72000000000001,23.323999999999998,,,,,,,,,,24.0,Pedro Porro,True,Portimonense,Sporting
2417495607.0,331.0,56.0,7.0,1463.0,13.125,42.636,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'HeadPass']","[91, 117, 30, 139, 36, 37, 215, 218]",True,422207.0,26.25,44.676,,,,,,,,,,,,False,Portimonense,Sporting
2417495611.0,332.0,56.0,10.0,1463.0,27.405,44.2,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,370001.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417495659.0,333.0,56.0,12.0,1463.0,33.81,34.816,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,370001.0,20.16,24.14,,,,,,,,,,,,False,Portimonense,Sporting
2417495715.0,334.0,56.0,15.0,1463.0,23.31,20.264000000000003,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'StandingSave', 'Longball', 'Length', 'Zone', 'Angle']","[91, 120, 128, 36, 38, 217, 218]",True,308886.0,96.81,13.396,,,,,,,,,,,,True,Portimonense,Sporting
2417495701.0,622.0,56.0,20.0,296.0,4.620000000000001,54.944,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,23285.0,,,,,,,,,,,,1.0,Antonio Adán,,Portimonense,Sporting
,,56.0,20.0,,4.620000000000001,54.944,,,Carry,,,,,23285.0,13.545000000000002,45.56,,,,,,,,,,1.0,Antonio Adán,True,Portimonense,Sporting
2417495791.0,623.0,56.0,24.0,296.0,13.545000000000002,45.56,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,31.185000000000002,32.980000000000004,,,,,,,,,,1.0,Antonio Adán,False,Portimonense,Sporting
2417495811.0,624.0,56.0,26.0,296.0,31.185000000000002,32.980000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,47.355000000000004,34.476000000000006,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417495829.0,625.0,56.0,28.0,296.0,47.355000000000004,34.476000000000006,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,408962.0,46.515,52.29200000000001,,,,,,,,,,15.0,Manuel Ugarte,False,Portimonense,Sporting
2417495853.0,626.0,56.0,32.0,296.0,47.355000000000004,53.17600000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,395992.0,48.93000000000001,42.568000000000005,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417495899.0,627.0,56.0,34.0,296.0,48.93000000000001,42.568000000000005,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,408962.0,47.25,18.564,,,,,,,,,,15.0,Manuel Ugarte,False,Portimonense,Sporting
,,56.0,34.0,,47.25,18.564,,,Carry,,,,,109474.0,55.545,15.912,,,,,,,,,,47.0,Ricardo Esgaio,True,Portimonense,Sporting
2417495953.0,628.0,56.0,39.0,296.0,55.545,15.912,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,109474.0,53.760000000000005,26.044,,,,,,,,,,47.0,Ricardo Esgaio,False,Portimonense,Sporting
,,56.0,39.0,,53.760000000000005,26.044,,,Carry,,,,,408962.0,59.43000000000001,26.044,,,,,,,,,,15.0,Manuel Ugarte,True,Portimonense,Sporting
2417495983.0,629.0,56.0,44.0,296.0,59.43000000000001,26.044,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,408962.0,59.22,45.900000000000006,,,,,,,,,,15.0,Manuel Ugarte,False,Portimonense,Sporting
2417496057.0,630.0,56.0,45.0,296.0,59.85,46.172000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,395992.0,72.66000000000001,58.684000000000005,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,56.0,45.0,,72.66000000000001,58.684000000000005,,,Carry,,,,,394933.0,78.75,61.540000000000006,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417496083.0,631.0,56.0,54.0,296.0,78.75,61.540000000000006,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,394933.0,69.405,61.336000000000006,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417496119.0,632.0,56.0,55.0,296.0,69.405,61.336000000000006,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,395992.0,71.08500000000001,45.492000000000004,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,56.0,55.0,,71.08500000000001,45.492000000000004,,,Carry,,,,,408962.0,70.665,38.556000000000004,,,,,,,,,,15.0,Manuel Ugarte,False,Portimonense,Sporting
2417496139.0,633.0,56.0,59.0,296.0,70.665,38.556000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Longball', 'Angle', 'Length']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,408962.0,77.175,4.556,,,,,,,,,,15.0,Manuel Ugarte,False,Portimonense,Sporting
2417496145.0,634.0,57.0,3.0,296.0,78.12,5.372000000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,362352.0,102.27000000000001,12.852,,,,,,,,,,24.0,Pedro Porro,True,Portimonense,Sporting
2417496153.0,635.0,57.0,5.0,296.0,102.48,12.852,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'PassEndX', 'Cross', 'Zone', 'Length', 'RightFoot', 'Angle']","[91, 137, 126, 36, 37, 217, 218]",True,109474.0,103.005,32.912,,,,,,,,,,47.0,Ricardo Esgaio,True,Portimonense,Sporting
2417496165.0,335.0,57.0,6.0,1463.0,3.8850000000000002,35.224000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['DivingSave'],[93],False,310029.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417496249.0,336.0,57.0,16.0,1463.0,3.1500000000000004,33.388000000000005,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'KeeperThrow', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 36, 38, 215, 218]",True,310029.0,16.17,25.364,,,,,,,,,,,,False,Portimonense,Sporting
2417496271.0,337.0,57.0,16.0,1463.0,21.105000000000004,25.092000000000002,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Longball', 'Zone', 'Chipped', 'Length']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,360107.0,58.905,3.944,,,,,,,,,,,,True,Portimonense,Sporting
2417496291.0,338.0,57.0,21.0,1463.0,58.17,3.196,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Offensive', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 120, 29, 36, 216, 218]",True,302332.0,59.22,3.196,,,,,,,,,,,,False,Portimonense,Sporting
