id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2375715367.0,197.0,21.0,34.0,251.0,56.175000000000004,44.540000000000006,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,409279.0,70.14,64.60000000000001,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375715377.0,198.0,21.0,36.0,251.0,70.455,64.668,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,130450.0,85.155,59.84,,,,,,,,,,6.0,Mansur,True,Moreirense,Santa Clara
2375715401.0,212.0,21.0,38.0,108.0,16.8,3.128,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,122089.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375715459.0,199.0,21.0,40.0,251.0,81.165,66.84400000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,279478.0,68.04,66.708,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara
2375715489.0,200.0,21.0,43.0,251.0,67.30499999999999,66.23200000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,130450.0,56.28,48.144,,,,,,,,,,6.0,Mansur,False,Moreirense,Santa Clara
,,21.0,43.0,,56.28,48.144,,,Carry,,,,,318502.0,55.125,46.172000000000004,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
2375715541.0,201.0,21.0,46.0,251.0,55.125,46.172000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,318502.0,47.67,27.404,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
,,21.0,46.0,,47.67,27.404,,,Carry,,,,,422199.0,46.725,25.092000000000002,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara
2375715553.0,202.0,21.0,49.0,251.0,46.725,25.092000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,422199.0,61.635000000000005,5.78,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara
2375715579.0,203.0,21.0,50.0,251.0,62.05500000000001,5.032000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,274646.0,34.964999999999996,2.584,,,,,,,,,,17.0,Cristian Tassano,False,Moreirense,Santa Clara
,,21.0,50.0,,34.964999999999996,2.584,,,Carry,,,,,422199.0,32.34,2.72,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara
2375715641.0,204.0,21.0,54.0,251.0,32.34,2.72,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,422199.0,15.435,29.716000000000005,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara
,,21.0,54.0,,15.435,29.716000000000005,,,Carry,,,,,361916.0,14.490000000000002,33.79600000000001,,,,,,,,,,99.0,Marco Pereira,False,Moreirense,Santa Clara
2375715683.0,205.0,21.0,58.0,251.0,14.490000000000002,33.79600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,361916.0,25.515,51.068,,,,,,,,,,99.0,Marco Pereira,False,Moreirense,Santa Clara
2375715745.0,206.0,22.0,1.0,251.0,25.41,50.184000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,318502.0,32.655,26.792,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
,,22.0,1.0,,32.655,26.792,,,Carry,,,,,409279.0,38.64,30.736000000000004,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375715765.0,207.0,22.0,6.0,251.0,38.64,30.736000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,409279.0,41.580000000000005,56.644000000000005,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
,,22.0,6.0,,41.580000000000005,56.644000000000005,,,Carry,,,,,318502.0,39.69,56.440000000000005,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
2376603707.0,797.0,22.0,9.0,251.0,39.69,56.440000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,318502.0,60.480000000000004,65.07600000000001,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
,,22.0,9.0,,60.480000000000004,65.07600000000001,,,Carry,,,,,279478.0,57.435,65.41600000000001,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara
2375715789.0,208.0,22.0,12.0,251.0,57.435,65.41600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,279478.0,70.98,55.624,,,,,,,,,,10.0,Lincoln,True,Moreirense,Santa Clara
2375715809.0,209.0,22.0,13.0,251.0,70.98,55.624,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,351562.0,63.525000000000006,57.664,,,,,,,,,,77.0,Rui Costa,False,Moreirense,Santa Clara
2375715845.0,210.0,22.0,16.0,251.0,63.839999999999996,57.39200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,422200.0,61.005,60.52,,,,,,,,,,98.0,Ricardinho,False,Moreirense,Santa Clara
,,22.0,16.0,,61.005,60.52,,,Carry,,,,,279478.0,63.839999999999996,49.368,,,,,,,,,,10.0,Lincoln,True,Moreirense,Santa Clara
2375715863.0,211.0,22.0,19.0,251.0,63.839999999999996,49.368,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,279478.0,56.595,29.512,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara
2375715907.0,212.0,22.0,21.0,251.0,56.595,29.444,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422199.0,63.42,41.412,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara
2375715923.0,213.0,22.0,25.0,251.0,64.05,41.82,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Chipped', 'StandingSave', 'Angle']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,101748.0,83.05499999999999,66.504,,,,,,,,,,8.0,Anderson Carvalho,False,Moreirense,Santa Clara
2375715933.0,214.0,22.0,27.0,251.0,83.05499999999999,66.504,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,351562.0,,,,,,,,,,,,77.0,Rui Costa,,Moreirense,Santa Clara
2375716261.0,214.0,22.0,51.0,108.0,28.245,0.0,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'ThrowIn', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 212, 36, 37, 216]",True,122089.0,46.62,5.1000000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara
2376603711.0,798.0,22.0,53.0,251.0,57.330000000000005,60.928,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone']",[91],True,101748.0,,,,,,,,,,,,8.0,Anderson Carvalho,,Moreirense,Santa Clara
2375716269.0,216.0,22.0,54.0,251.0,48.72,54.53600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,422199.0,,,,,,,,,,,,4.0,Kennedy Boateng,,Moreirense,Santa Clara
2376603833.0,869.0,22.0,55.0,108.0,64.05,9.588000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,325220.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2376603841.0,799.0,22.0,55.0,251.0,40.95,58.412000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 142]",True,318502.0,,,,,,,,,,,,3.0,Mikel Villanueva,,Moreirense,Santa Clara
2375716347.0,215.0,22.0,58.0,108.0,75.39,3.128,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 70]",True,325220.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375716339.0,217.0,22.0,58.0,251.0,29.61,64.87200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 142]",True,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375716411.0,216.0,23.0,2.0,108.0,80.53500000000001,1.36,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,325220.0,81.69,4.216,,,,,,,,,,,,False,Moreirense,Santa Clara
2375716445.0,217.0,23.0,4.0,108.0,81.9,5.236000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,318686.0,95.13,11.56,,,,,,,,,,,,True,Moreirense,Santa Clara
2375716633.0,218.0,23.0,6.0,108.0,95.34,11.56,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndY', 'Cross', 'RightFoot', 'Zone', 'Longball', 'Angle', 'PassEndX']","[91, 137, 126, 36, 37, 217, 218]",True,325220.0,101.745,68.0,,,,,,,,,,,,False,Moreirense,Santa Clara
2375716925.0,219.0,23.0,38.0,251.0,11.97,0.0,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'PassEndY', 'Longball', 'Length', 'PassEndX', 'Angle']","[91, 212, 36, 37, 215]",True,274646.0,34.33500000000001,4.216,,,,,,,,,,17.0,Cristian Tassano,False,Moreirense,Santa Clara
2375716943.0,220.0,23.0,40.0,251.0,33.075,4.216,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'HeadPass']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,279531.0,36.855000000000004,3.808,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
2375716953.0,220.0,23.0,40.0,108.0,70.665,65.212,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,342769.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375717187.0,222.0,24.0,1.0,251.0,65.10000000000001,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'ThrowIn', 'Angle']","[91, 212, 36, 37, 217]",True,274646.0,82.32000000000001,4.828,,,,,,,,,,17.0,Cristian Tassano,True,Moreirense,Santa Clara
2375717197.0,223.0,24.0,2.0,251.0,82.32000000000001,4.828,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,279531.0,,,,,,,,,,,,23.0,Crysan,,Moreirense,Santa Clara
2375717199.0,222.0,24.0,4.0,108.0,32.865,66.028,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,325220.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375717205.0,223.0,24.0,5.0,108.0,30.03,66.164,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,325220.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375717239.0,224.0,24.0,5.0,251.0,74.97000000000001,1.8360000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[91, 143]",True,279531.0,,,,,,,,,,,,23.0,Crysan,,Moreirense,Santa Clara
2375717245.0,225.0,24.0,6.0,251.0,64.78500000000001,3.196,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,274646.0,,,,,,,,,,,,17.0,Cristian Tassano,,Moreirense,Santa Clara
2375717269.0,226.0,24.0,7.0,251.0,64.78500000000001,3.196,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,274646.0,76.44,1.972,,,,,,,,,,17.0,Cristian Tassano,False,Moreirense,Santa Clara
,,24.0,7.0,,76.44,1.972,,,Carry,,,,,279531.0,77.7,2.8560000000000003,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
2375717273.0,227.0,24.0,10.0,251.0,77.7,2.8560000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,279531.0,,,,,,,,,,,,23.0,Crysan,,Moreirense,Santa Clara
2375717791.0,228.0,24.0,10.0,108.0,27.3,65.144,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 143]",True,392742.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375717815.0,229.0,24.0,10.0,108.0,28.665000000000003,65.28,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,392742.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375717293.0,224.0,24.0,11.0,108.0,26.775000000000002,65.688,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 118, 120, 29, 36, 38, 215, 218]",True,392742.0,30.975,65.008,,,,,,,,,,,,False,Moreirense,Santa Clara
2375717301.0,228.0,24.0,12.0,251.0,76.33500000000001,2.5160000000000005,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,274646.0,,,,,,,,,,,,17.0,Cristian Tassano,,Moreirense,Santa Clara
2375717457.0,226.0,24.0,19.0,108.0,34.44,17.952,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['StandingSave', 'PassEndX', 'PlayerCaughtOffside', 'Zone', 'PassEndY', 'Longball']","[91, 216]",True,370018.0,67.72500000000001,15.98,,,,,,,,,,,,,Moreirense,Santa Clara
2375717561.0,229.0,24.0,19.0,251.0,42.0,45.15200000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,318502.0,,,,,,,,,,,,3.0,Mikel Villanueva,,Moreirense,Santa Clara
2375717903.0,230.0,24.0,57.0,251.0,28.455000000000002,43.452000000000005,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'FreekickTaken', 'Angle', 'StandingSave', 'Longball', 'PassEndX', 'IndirectFreekickTaken', 'Zone', 'PassEndY', 'Length']","[91, 117, 124, 127, 132, 36, 38, 216, 218]",True,318502.0,46.830000000000005,2.72,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
2375728457.0,11226.0,24.0,,108.0,67.72500000000001,15.98,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,318686.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375717921.0,231.0,25.0,2.0,251.0,46.935,2.788,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,274646.0,35.385000000000005,13.192,,,,,,,,,,17.0,Cristian Tassano,False,Moreirense,Santa Clara
2375717939.0,232.0,25.0,5.0,251.0,34.02,13.804000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,422199.0,46.30500000000001,31.28,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara
2375717963.0,233.0,25.0,6.0,251.0,46.30500000000001,31.28,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,101748.0,33.81,43.452000000000005,,,,,,,,,,8.0,Anderson Carvalho,False,Moreirense,Santa Clara
,,25.0,6.0,,33.81,43.452000000000005,,,Carry,,,,,318502.0,34.964999999999996,45.56,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
2375717981.0,234.0,25.0,9.0,251.0,34.964999999999996,45.56,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'PassEndX', 'Zone', 'StandingSave', 'Length', 'Angle']","[91, 120, 128, 36, 38, 217, 218]",True,318502.0,74.34,19.448000000000004,,,,,,,,,,3.0,Mikel Villanueva,True,Moreirense,Santa Clara
2375717985.0,230.0,25.0,11.0,108.0,33.075,44.744,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,392742.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375718003.0,231.0,25.0,12.0,108.0,33.18,44.676,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[91, 118, 120, 29, 36, 38, 216, 218]",True,392742.0,49.245,38.692,,,,,,,,,,,,False,Moreirense,Santa Clara
2375718017.0,235.0,25.0,13.0,251.0,53.23500000000001,31.892000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,101748.0,,,,,,,,,,,,8.0,Anderson Carvalho,,Moreirense,Santa Clara
2375718029.0,236.0,25.0,14.0,251.0,53.23500000000001,31.892000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,101748.0,,,,,,,,,,,,8.0,Anderson Carvalho,,Moreirense,Santa Clara
,,25.0,14.0,,53.23500000000001,31.892000000000003,,,Carry,,,,,101748.0,48.405,22.508000000000003,,,,,,,,,,8.0,Anderson Carvalho,False,Moreirense,Santa Clara
2375718049.0,237.0,25.0,15.0,251.0,48.405,22.508000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,101748.0,29.82,22.236000000000004,,,,,,,,,,8.0,Anderson Carvalho,False,Moreirense,Santa Clara
2375718139.0,238.0,25.0,17.0,251.0,29.82,22.032,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,422199.0,10.605,31.348000000000003,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara
,,25.0,17.0,,10.605,31.348000000000003,,,Carry,,,,,361916.0,17.85,28.628000000000004,,,,,,,,,,99.0,Marco Pereira,False,Moreirense,Santa Clara
2375718173.0,239.0,25.0,25.0,251.0,17.85,28.628000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,361916.0,31.185000000000002,40.732,,,,,,,,,,99.0,Marco Pereira,False,Moreirense,Santa Clara
,,25.0,25.0,,31.185000000000002,40.732,,,Carry,,,,,318502.0,32.550000000000004,39.508,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
2375718203.0,240.0,25.0,31.0,251.0,32.550000000000004,39.508,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,318502.0,36.75,57.188,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
2375718247.0,241.0,25.0,35.0,251.0,36.75,57.868,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,130450.0,33.6,35.496,,,,,,,,,,6.0,Mansur,False,Moreirense,Santa Clara
,,25.0,35.0,,33.6,35.496,,,Carry,,,,,318502.0,38.22,31.892000000000003,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
2375718295.0,242.0,25.0,38.0,251.0,38.22,31.892000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,318502.0,34.125,9.520000000000001,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
2375718333.0,243.0,25.0,41.0,251.0,33.18,8.908000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,422199.0,18.585,24.888,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara
2375718363.0,244.0,25.0,43.0,251.0,18.585,24.888,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length', 'Longball', 'PassEndY']","[91, 119, 117, 127, 36, 37, 216, 218]",True,361916.0,63.315,25.432000000000002,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
2375718385.0,245.0,25.0,45.0,251.0,63.315,25.432000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['OtherBodyPart', 'Zone']","[91, 69]",True,279531.0,,,,,,,,,,,,23.0,Crysan,,Moreirense,Santa Clara
2375718387.0,232.0,25.0,47.0,108.0,57.96000000000001,42.228,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375718433.0,233.0,25.0,49.0,108.0,59.22,44.608,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375718405.0,246.0,25.0,49.0,251.0,45.78,23.392,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,101748.0,,,,,,,,,,,,8.0,Anderson Carvalho,,Moreirense,Santa Clara
2375718505.0,234.0,25.0,51.0,108.0,66.25500000000001,46.51200000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 120, 128, 36, 37, 217, 218]",True,370018.0,101.115,57.596000000000004,,,,,,,,,,,,True,Moreirense,Santa Clara
2375718459.0,247.0,25.0,55.0,251.0,9.66,7.412000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,274646.0,,,,,,,,,,,,17.0,Cristian Tassano,,Moreirense,Santa Clara
,,25.0,55.0,,9.66,7.412000000000001,,,Carry,,,,,274646.0,8.295,6.596,,,,,,,,,,17.0,Cristian Tassano,False,Moreirense,Santa Clara
2375718561.0,248.0,25.0,58.0,251.0,8.295,6.596,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,274646.0,14.28,19.244000000000003,,,,,,,,,,17.0,Cristian Tassano,False,Moreirense,Santa Clara
