id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam
2373904465.0,199.0,14.0,14.0,299.0,37.48500000000001,19.720000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,75691.0,33.705000000000005,10.948000000000002,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373904495.0,200.0,14.0,16.0,299.0,34.33500000000001,11.764000000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,119542.0,33.705000000000005,25.976000000000003,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373904531.0,201.0,14.0,18.0,299.0,34.33500000000001,27.064,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,142318.0,47.145,38.556000000000004,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
,,14.0,18.0,,47.145,38.556000000000004,,,Carry,,,,,125476.0,44.52,42.772000000000006,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373904557.0,202.0,14.0,21.0,299.0,44.52,42.772000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,125476.0,60.165,65.688,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373904587.0,203.0,14.0,24.0,299.0,60.69,65.62,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,107252.0,59.955000000000005,56.508,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,14.0,24.0,,59.955000000000005,56.508,,,Carry,,,,,135127.0,58.589999999999996,50.184000000000005,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
2373904597.0,204.0,14.0,27.0,299.0,58.589999999999996,50.184000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135127.0,60.795,55.488,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
,,14.0,27.0,,60.795,55.488,,,Carry,,,,,125476.0,64.26,53.516000000000005,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373904611.0,205.0,14.0,28.0,299.0,64.26,53.516000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 53]",True,125476.0,,,,,,,,,,,,,20.0,João Mário,,Benfica,Moreirense
2373904649.0,108.0,14.0,28.0,108.0,40.74,14.484000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,318686.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373904691.0,206.0,14.0,35.0,299.0,68.775,23.188000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,135127.0,76.65,4.42,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
,,14.0,35.0,,76.65,4.42,,,Carry,,,,,119542.0,85.575,4.148,,,,,,,,,,,2.0,Gilberto,True,Benfica,Moreirense
2373904699.0,207.0,14.0,39.0,299.0,85.575,4.148,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Cross', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'RightFoot', 'Chipped']","[91, 137, 124, 126, 36, 37, 217, 218]",True,119542.0,94.815,27.472,,,,,,,,,,,2.0,Gilberto,True,Benfica,Moreirense
2373904717.0,109.0,14.0,40.0,108.0,10.395000000000001,41.14,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Head', 'Length']","[91, 94, 95, 57, 215]",True,342769.0,24.36,68.0,,,,,,,,,,,,,,Benfica,Moreirense
2373904813.0,209.0,14.0,50.0,299.0,78.96000000000001,0.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle', 'ThrowIn']","[91, 212, 36, 37, 217]",True,119542.0,80.85000000000001,6.392,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373904879.0,210.0,14.0,51.0,299.0,80.85000000000001,6.392,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,407139.0,82.53,2.176,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
,,14.0,51.0,,82.53,2.176,,,Carry,,,,,119542.0,89.67000000000002,2.9920000000000004,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373904881.0,211.0,14.0,59.0,299.0,89.67000000000002,2.9920000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,119542.0,90.72000000000001,11.152,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373904887.0,111.0,15.0,0.0,108.0,12.915000000000001,56.848,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,392742.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373904901.0,112.0,15.0,0.0,108.0,12.915000000000001,57.188,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,392742.0,12.81,61.948,,,,,,,,,,,,,False,Benfica,Moreirense
2373904931.0,113.0,15.0,1.0,108.0,12.81,62.016000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,370018.0,30.240000000000002,65.41600000000001,,,,,,,,,,,,,False,Benfica,Moreirense
2373904935.0,114.0,15.0,4.0,108.0,30.345,66.23200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,135347.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373904975.0,213.0,15.0,8.0,299.0,72.765,0.0,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Longball', 'Length', 'ThrowIn', 'PassEndY']","[91, 212, 35, 37, 216]",True,142318.0,55.230000000000004,13.124,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
,,15.0,8.0,,55.230000000000004,13.124,,,Carry,,,,,75691.0,55.125,15.572000000000001,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373905001.0,214.0,15.0,10.0,299.0,55.125,15.572000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,75691.0,54.705000000000005,35.632000000000005,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
,,15.0,10.0,,54.705000000000005,35.632000000000005,,,Carry,,,,,376916.0,59.010000000000005,43.79200000000001,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
2373905019.0,215.0,15.0,13.0,299.0,59.010000000000005,43.79200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,376916.0,68.14500000000001,65.008,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
2373905029.0,216.0,15.0,15.0,299.0,69.3,65.212,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,73.815,59.568,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373905043.0,217.0,15.0,16.0,299.0,73.815,59.568,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,135127.0,66.885,62.628,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
2373905087.0,218.0,15.0,17.0,299.0,66.885,62.628,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,107252.0,64.155,49.776,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,15.0,17.0,,64.155,49.776,,,Carry,,,,,125476.0,65.52,44.064,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373905095.0,219.0,15.0,20.0,299.0,65.52,44.064,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 120, 29, 36, 38, 217, 218]",True,125476.0,71.19,24.752000000000002,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373905099.0,116.0,15.0,22.0,108.0,33.495,42.024,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,325220.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373905107.0,220.0,15.0,23.0,299.0,69.72000000000001,27.676000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,142318.0,,,,,,,,,,,,,28.0,Julian Weigl,,Benfica,Moreirense
2373905123.0,117.0,15.0,23.0,108.0,35.28,40.324,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,325220.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373905117.0,221.0,15.0,24.0,299.0,69.615,27.880000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'HeadPass']","[91, 120, 29, 139, 36, 38, 217, 218]",True,142318.0,74.13,23.188000000000002,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
2373905139.0,118.0,15.0,25.0,108.0,35.07,44.88,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,370018.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373905147.0,119.0,15.0,25.0,108.0,35.07,44.88,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,370018.0,41.475,46.376000000000005,,,,,,,,,,,,,False,Benfica,Moreirense
2373905185.0,120.0,15.0,26.0,108.0,42.73500000000001,47.53200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,135347.0,37.065,65.212,,,,,,,,,,,,,False,Benfica,Moreirense
2373905225.0,121.0,15.0,30.0,108.0,37.17,65.688,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Length', 'Chipped', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,392742.0,76.965,51.884,,,,,,,,,,,,,True,Benfica,Moreirense
2373905239.0,222.0,15.0,34.0,299.0,22.89,12.784,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX', 'HeadPass']","[91, 117, 30, 139, 35, 37, 215, 218]",True,75691.0,9.135,18.292,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373905241.0,223.0,15.0,37.0,299.0,9.135,18.292,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,110273.0,,,,,,,,,,,,,99.0,Odysseas Vlachodimos,,Benfica,Moreirense
2373905269.0,224.0,15.0,38.0,299.0,14.595,23.596000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['KeeperThrow', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 36, 37, 215, 218]",True,110273.0,28.35,26.588000000000005,,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Benfica,Moreirense
,,15.0,38.0,,28.35,26.588000000000005,,,Carry,,,,,142318.0,34.33500000000001,29.104,,,,,,,,,,,28.0,Julian Weigl,True,Benfica,Moreirense
2373905321.0,225.0,15.0,40.0,299.0,34.33500000000001,29.104,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 117, 127, 36, 37, 216, 218]",True,142318.0,48.615,64.26,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
,,15.0,40.0,,48.615,64.26,,,Carry,,,,,107252.0,72.45,65.212,,,,,,,,,,,3.0,Alejandro Grimaldo,True,Benfica,Moreirense
2373905341.0,226.0,15.0,46.0,299.0,72.45,65.212,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,78.54,53.65200000000001,,,,,,,,,,,3.0,Alejandro Grimaldo,True,Benfica,Moreirense
2373905363.0,227.0,15.0,48.0,299.0,78.54,53.65200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,135127.0,73.185,54.196000000000005,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
,,15.0,48.0,,73.185,54.196000000000005,,,Carry,,,,,107252.0,75.39,47.056000000000004,,,,,,,,,,,3.0,Alejandro Grimaldo,True,Benfica,Moreirense
2373905379.0,228.0,15.0,49.0,299.0,75.39,47.056000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,107252.0,80.64,42.024,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373905487.0,122.0,15.0,51.0,108.0,26.985,31.144000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 94, 95, 216]",True,342769.0,40.32,21.624000000000002,,,,,,,,,,,,,,Benfica,Moreirense
2373905409.0,229.0,15.0,53.0,299.0,65.625,45.628,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,125476.0,68.565,38.556000000000004,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373905419.0,230.0,15.0,55.0,299.0,68.565,38.556000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,142318.0,72.24,46.647999999999996,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
2373905433.0,231.0,15.0,56.0,299.0,72.24,46.647999999999996,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,107252.0,77.49,60.724000000000004,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373905469.0,232.0,15.0,59.0,299.0,77.49,60.724000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,135127.0,72.24,55.21600000000001,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
2373905471.0,233.0,16.0,3.0,299.0,72.24,55.21600000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,107252.0,66.78,46.852000000000004,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,16.0,3.0,,66.78,46.852000000000004,,,Carry,,,,,125476.0,69.405,44.268,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373905473.0,234.0,16.0,4.0,299.0,69.405,44.268,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,125476.0,65.625,28.628000000000004,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
,,16.0,4.0,,65.625,28.628000000000004,,,Carry,,,,,75691.0,68.355,23.8,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373905491.0,236.0,16.0,6.0,299.0,68.355,23.8,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,75691.0,78.33,18.496000000000002,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373905507.0,237.0,16.0,7.0,299.0,78.33,18.496000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,407139.0,88.72500000000001,3.944,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
,,16.0,7.0,,88.72500000000001,3.944,,,Carry,,,,,119542.0,93.24,8.636000000000001,,,,,,,,,,,2.0,Gilberto,True,Benfica,Moreirense
2373905521.0,238.0,16.0,12.0,299.0,93.24,8.636000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,119542.0,85.89,6.800000000000001,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
,,16.0,12.0,,85.89,6.800000000000001,,,Carry,,,,,407139.0,84.315,7.072000000000001,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
2373905527.0,239.0,16.0,13.0,299.0,84.315,7.072000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,407139.0,78.855,18.02,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
2373905547.0,240.0,16.0,15.0,299.0,79.065,18.02,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,142318.0,81.165,5.576,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
,,16.0,15.0,,81.165,5.576,,,Carry,,,,,407139.0,82.95,10.132000000000001,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
2373905557.0,241.0,16.0,20.0,299.0,82.95,10.132000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['LeftFoot', 'Zone', 'Length', 'Cross', 'PassEndX', 'Angle', 'Chipped', 'PassEndY']","[91, 138, 124, 126, 36, 37, 217, 218]",True,407139.0,94.92000000000002,30.532,,,,,,,,,,,55.0,Paulo Bernardo,True,Benfica,Moreirense
2373905573.0,124.0,16.0,21.0,108.0,8.925,36.856,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'Head', 'PassEndY', 'Zone', 'PassEndX']","[91, 94, 95, 57, 215]",True,121484.0,5.1450000000000005,47.19200000000001,,,,,,,,,,,,,,Benfica,Moreirense
2373905591.0,125.0,16.0,25.0,108.0,4.7250000000000005,48.21200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'Head', 'PassEndX']","[91, 94, 95, 57, 215]",True,342769.0,8.715000000000002,68.0,,,,,,,,,,,,,,Benfica,Moreirense
2373905705.0,243.0,16.0,36.0,299.0,91.455,0.0,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'ThrowIn', 'PassEndX']","[91, 212, 35, 37, 217]",True,119542.0,88.2,9.520000000000001,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
,,16.0,36.0,,88.2,9.520000000000001,,,Carry,,,,,400828.0,75.17999999999999,2.924,,,,,,,,,,,9.0,Darwin Núñez,False,Benfica,Moreirense
2373905735.0,244.0,16.0,41.0,299.0,75.17999999999999,2.924,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Longball', 'Zone']","[91, 119, 117, 127, 35, 37, 216, 218]",True,400828.0,54.6,32.776,,,,,,,,,,,9.0,Darwin Núñez,False,Benfica,Moreirense
,,16.0,41.0,,54.6,32.776,,,Carry,,,,,376916.0,67.515,36.312000000000005,,,,,,,,,,,91.0,Morato,True,Benfica,Moreirense
2373905743.0,245.0,16.0,46.0,299.0,67.515,36.312000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,376916.0,67.41000000000001,21.692,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
,,16.0,46.0,,67.41000000000001,21.692,,,Carry,,,,,142318.0,69.615,19.652,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
2373905749.0,246.0,16.0,49.0,299.0,69.615,19.652,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,142318.0,89.25,0.0,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
2373905951.0,129.0,17.0,16.0,108.0,24.255000000000003,68.0,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 212, 36, 38, 216]",True,392742.0,40.11000000000001,63.444,,,,,,,,,,,,,False,Benfica,Moreirense
2373905967.0,130.0,17.0,18.0,108.0,40.11000000000001,63.444,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 139, 36, 38, 216, 218]",True,135347.0,47.04,58.684000000000005,,,,,,,,,,,,,False,Benfica,Moreirense
2373905973.0,131.0,17.0,20.0,108.0,47.04,58.684000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Chipped', 'Zone', 'PassEndY', 'Length']","[91, 120, 29, 124, 36, 38, 216, 218]",True,325220.0,59.22,53.108,,,,,,,,,,,,,False,Benfica,Moreirense
2373905991.0,248.0,17.0,22.0,299.0,43.365,17.884,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'HeadPass', 'Zone', 'PassEndY']","[91, 120, 29, 139, 36, 38, 216, 218]",True,75691.0,60.27,8.636000000000001,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373906003.0,132.0,17.0,23.0,108.0,44.31,60.656000000000006,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,370018.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373905993.0,249.0,17.0,23.0,299.0,60.69,7.344000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,142318.0,,,,,,,,,,,,,28.0,Julian Weigl,,Benfica,Moreirense
2373906013.0,133.0,17.0,24.0,108.0,43.785000000000004,61.948,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'HeadPass', 'Zone', 'Angle', 'PassEndX']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,370018.0,45.78,68.0,,,,,,,,,,,,,False,Benfica,Moreirense
2373906129.0,251.0,17.0,37.0,299.0,60.375,0.0,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 212, 36, 37, 217]",True,119542.0,74.76,3.74,,,,,,,,,,,2.0,Gilberto,True,Benfica,Moreirense
,,17.0,37.0,,74.76,3.74,,,Carry,,,,,400828.0,70.98,2.04,,,,,,,,,,,9.0,Darwin Núñez,False,Benfica,Moreirense
2373906131.0,252.0,17.0,40.0,299.0,70.98,2.04,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,400828.0,,,,,,,,,,,,,9.0,Darwin Núñez,,Benfica,Moreirense
2373906161.0,135.0,17.0,40.0,108.0,34.02,65.96000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 143]",True,342769.0,,,,,,,,,,,,,,,,Benfica,Moreirense
